date,actual,yhat_lstm,yhat_prophet,yhat_tbats,hour,error_yhat_lstm,error_yhat_prophet,error_yhat_tbats,rank_lstm,rank_prophet,rank_tbats
2023-02-17 14:00:00,48.61801440679773,29.376062,28.618120187221347,39.988001240768426,14,19.241952406797726,19.99989421957638,8.6300131660293,2.0,3.0,1.0
2023-02-17 15:00:00,50.484434679620826,40.26372,26.93716290024456,36.41070845329779,15,10.220714679620826,23.547271779376267,14.07372622632304,1.0,3.0,2.0
2023-02-17 16:00:00,34.52857417983694,39.173485,25.25416711606931,31.475427597729716,16,4.644910820163062,9.274407063767626,3.053146582107221,2.0,3.0,1.0
2023-02-17 17:00:00,32.25471859108241,28.303753,23.427398725910543,29.28448339998789,17,3.950965591082408,8.827319865171866,2.970235191094517,2.0,3.0,1.0
2023-02-17 18:00:00,43.14361459735412,29.14336,20.99662430089643,28.73580270408433,18,14.000254597354122,22.146990296457695,14.407811893269795,1.0,3.0,2.0
2023-02-17 19:00:00,44.017800410674376,37.011063,17.46124850266525,24.51097445115008,19,7.006737410674376,26.556551908009126,19.506825959524296,1.0,3.0,2.0
2023-02-17 20:00:00,15.774821494551947,35.949192,12.800411983352843,16.23915156665822,20,20.17437050544805,2.974409511199104,0.46433007210627153,3.0,2.0,1.0
2023-02-17 21:00:00,12.07150781122803,14.031131,7.802773409356336,9.356027728682776,21,1.959623188771971,4.2687344018716935,2.7154800825452536,1.0,3.0,2.0
2023-02-17 22:00:00,9.85225791797512,13.938204,3.78009293569072,5.761236888835322,22,4.085946082024881,6.0721649822844,4.091021029139798,1.0,3.0,2.0
2023-02-17 23:00:00,6.68951304122363,10.04689,1.7311820574507717,4.073391742288485,23,3.3573769587763698,4.958330983772858,2.616121298935145,2.0,3.0,1.0
2023-02-18 00:00:00,5.090508108157004,6.6442814,1.584711174929593,3.2065914075472617,0,1.5537732918429956,3.505796933227411,1.8839167006097424,1.0,3.0,2.0
2023-02-18 01:00:00,0.6989782574107354,5.30471,2.2112278517344404,2.83361036709026,1,4.605731742589264,1.512249594323705,2.134632109679525,3.0,1.0,2.0
